image_id,identity,path,bbox,date,orientation,segmentation,species,split,client
2405,84040874-ad2a-4c44-9f3d-50d044367062,hyena.coco/images/train2022/000000002381.jpg,"[0, 97, 2400, 1397]",,left,,hyena,train,2
2706,84040874-ad2a-4c44-9f3d-50d044367062,hyena.coco/images/train2022/000000002682.jpg,"[0, 15, 2400, 1775]",,right,,hyena,train,2
32,3c7716c2-9660-4e75-8db1-3739a147837d,hyena.coco/images/train2022/000000000033.jpg,"[534, 546, 1437, 1054]",,left,,hyena,train,2
2655,3c7716c2-9660-4e75-8db1-3739a147837d,hyena.coco/images/train2022/000000002631.jpg,"[287, 401, 1545, 1066]",,left,,hyena,train,2
57,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000058.jpg,"[599, 406, 1203, 1194]",,frontright,,hyena,train,2
218,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000216.jpg,"[725, 317, 833, 1275]",,up,,hyena,train,2
310,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000308.jpg,"[1090, 701, 309, 263]",,left,,hyena,train,2
361,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000359.jpg,"[656, 299, 1387, 1259]",,frontright,,hyena,train,2
375,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000373.jpg,"[799, 370, 694, 958]",,frontright,,hyena,train,2
486,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000479.jpg,"[931, 449, 685, 590]",,frontright,,hyena,train,2
499,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000492.jpg,"[389, 368, 1370, 885]",,right,,hyena,train,2
540,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000533.jpg,"[982, 684, 372, 334]",,backright,,hyena,train,2
739,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000730.jpg,"[712, 429, 579, 883]",,frontleft,,hyena,train,2
740,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000731.jpg,"[517, 464, 1300, 1063]",,left,,hyena,train,2
832,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000823.jpg,"[369, 53, 1689, 1211]",,left,,hyena,train,2
966,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000000954.jpg,"[38, 473, 1987, 1124]",,left,,hyena,train,2
1042,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001028.jpg,"[684, 519, 1179, 965]",,frontright,,hyena,train,2
1046,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001032.jpg,"[642, 490, 1503, 965]",,right,,hyena,train,2
1103,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001089.jpg,"[973, 518, 783, 635]",,right,,hyena,train,2
1252,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001238.jpg,"[603, 281, 822, 820]",,left,,hyena,train,2
1256,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001242.jpg,"[1154, 485, 859, 1064]",,right,,hyena,train,2
1355,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001340.jpg,"[610, 704, 1456, 865]",,right,,hyena,train,2
1431,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001414.jpg,"[973, 541, 462, 433]",,right,,hyena,train,2
1604,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001584.jpg,"[404, 149, 1158, 1424]",,frontright,,hyena,train,2
1742,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000001722.jpg,"[352, 473, 1392, 930]",,right,,hyena,train,2
2067,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002044.jpg,"[573, 245, 1198, 1074]",,left,,hyena,train,2
2115,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002091.jpg,"[1079, 688, 250, 359]",,front,,hyena,train,2
2145,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002121.jpg,"[432, 601, 744, 633]",,left,,hyena,train,2
2151,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002127.jpg,"[716, 334, 664, 795]",,frontleft,,hyena,train,2
2187,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002163.jpg,"[271, 623, 1450, 622]",,right,,hyena,train,2
2569,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000002545.jpg,"[975, 582, 435, 391]",,right,,hyena,train,2
3038,f4a2038b-8da9-451e-ae71-80cb90cb07b3,hyena.coco/images/train2022/000000003014.jpg,"[168, 749, 1055, 753]",,left,,hyena,train,2
707,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000000698.jpg,"[22, 145, 2327, 1157]",,up,,hyena,train,3
872,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000000863.jpg,"[0, 103, 2391, 1411]",,left,,hyena,train,3
1744,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000001724.jpg,"[136, 118, 2040, 1661]",,left,,hyena,train,3
2121,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000002097.jpg,"[0, 80, 2396, 2092]",,left,,hyena,train,3
2210,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000002186.jpg,"[27, 27, 2373, 1409]",,right,,hyena,train,3
2498,a0539b15-8bd3-4931-9e63-8d956755d9a6,hyena.coco/images/train2022/000000002474.jpg,"[187, 172, 1953, 1758]",,right,,hyena,train,3
284,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000000282.jpg,"[4, 5, 2396, 1632]",,right,,hyena,train,3
463,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000000456.jpg,"[0, 18, 2368, 1604]",,left,,hyena,train,3
922,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000000913.jpg,"[0, 29, 2400, 1526]",,right,,hyena,train,3
1401,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000001384.jpg,"[255, 304, 2145, 1537]",,right,,hyena,train,3
1650,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000001630.jpg,"[142, 234, 2143, 1638]",,right,,hyena,train,3
1772,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000001752.jpg,"[87, 246, 2135, 1880]",,left,,hyena,train,3
2467,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000002443.jpg,"[64, 55, 2281, 1751]",,right,,hyena,train,3
2733,e3e8dcae-7c7c-4492-812c-313c35c88f51,hyena.coco/images/train2022/000000002709.jpg,"[38, 49, 2324, 1736]",,right,,hyena,train,3
1560,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000001540.jpg,"[1743, 472, 636, 516]",,left,,hyena,train,3
2029,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000002006.jpg,"[1079, 504, 375, 675]",,up,,hyena,train,3
2045,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000002022.jpg,"[1739, 470, 637, 651]",,right,,hyena,train,3
2335,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000002311.jpg,"[1267, 592, 857, 655]",,frontright,,hyena,train,3
2665,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000002641.jpg,"[1691, 479, 651, 655]",,right,,hyena,train,3
2921,cd551358-32f0-45dd-8199-029eca63fa81,hyena.coco/images/train2022/000000002897.jpg,"[1368, 576, 478, 645]",,up,,hyena,train,3
201,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000000200.jpg,"[1751, 646, 649, 657]",,left,,hyena,train,3
216,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000000214.jpg,"[0, 477, 620, 591]",,right,,hyena,train,3
1467,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000001447.jpg,"[1134, 420, 1266, 1317]",,left,,hyena,train,3
1823,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000001801.jpg,"[0, 623, 672, 565]",,right,,hyena,train,3
2476,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000002452.jpg,"[269, 623, 884, 598]",,right,,hyena,train,3
2904,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000002880.jpg,"[0, 345, 824, 1421]",,frontright,,hyena,train,3
2912,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000002888.jpg,"[1450, 643, 455, 290]",,left,,hyena,train,3
3018,0469ca59-fa1d-4e41-9885-f797f7b6670b,hyena.coco/images/train2022/000000002994.jpg,"[1720, 648, 603, 298]",,left,,hyena,train,3
838,1e5eea5f-ede8-4660-9314-5b3e53b2cfcc,hyena.coco/images/train2022/000000000829.jpg,"[93, 131, 2184, 1647]",,backleft,,hyena,train,3
1537,1e5eea5f-ede8-4660-9314-5b3e53b2cfcc,hyena.coco/images/train2022/000000001517.jpg,"[0, 181, 2400, 1600]",,right,,hyena,train,3
1800,1e5eea5f-ede8-4660-9314-5b3e53b2cfcc,hyena.coco/images/train2022/000000001778.jpg,"[113, 144, 2287, 1658]",,right,,hyena,train,3
2229,1e5eea5f-ede8-4660-9314-5b3e53b2cfcc,hyena.coco/images/train2022/000000002205.jpg,"[78, 403, 2291, 1021]",,right,,hyena,train,3
2975,1e5eea5f-ede8-4660-9314-5b3e53b2cfcc,hyena.coco/images/train2022/000000002951.jpg,"[0, 270, 2400, 1474]",,left,,hyena,train,3
348,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000000346.jpg,"[1556, 496, 842, 644]",,left,,hyena,train,3
763,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000000754.jpg,"[973, 776, 475, 313]",,frontleft,,hyena,train,3
915,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000000906.jpg,"[1534, 525, 866, 610]",,left,,hyena,train,3
1339,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000001324.jpg,"[34, 279, 728, 887]",,left,,hyena,train,3
1856,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000001834.jpg,"[964, 568, 1138, 804]",,right,,hyena,train,3
1976,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000001953.jpg,"[13, 459, 786, 723]",,right,,hyena,train,3
2197,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000002173.jpg,"[641, 214, 1759, 1558]",,right,,hyena,train,3
2379,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000002355.jpg,"[55, 465, 1287, 1383]",,right,,hyena,train,3
2542,b0d09afd-0469-48b6-9718-02f644ba1969,hyena.coco/images/train2022/000000002518.jpg,"[1514, 436, 866, 1053]",,left,,hyena,train,3
227,d11e7615-c86e-40f5-bf09-41cc4e39f863,hyena.coco/images/train2022/000000000225.jpg,"[0, 29, 2400, 1484]",,right,,hyena,train,3
614,d11e7615-c86e-40f5-bf09-41cc4e39f863,hyena.coco/images/train2022/000000000606.jpg,"[47, 80, 2188, 1545]",,left,,hyena,train,3
1057,d11e7615-c86e-40f5-bf09-41cc4e39f863,hyena.coco/images/train2022/000000001043.jpg,"[10, 134, 1699, 2221]",,right,,hyena,train,3
2010,d11e7615-c86e-40f5-bf09-41cc4e39f863,hyena.coco/images/train2022/000000001987.jpg,"[134, 157, 2097, 1543]",,left,,hyena,train,3
2329,d11e7615-c86e-40f5-bf09-41cc4e39f863,hyena.coco/images/train2022/000000002305.jpg,"[66, 105, 2268, 1849]",,right,,hyena,train,3
58,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000059.jpg,"[420, 495, 1283, 990]",,left,,hyena,train,3
171,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000170.jpg,"[372, 367, 1284, 861]",,left,,hyena,train,3
183,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000182.jpg,"[696, 625, 1264, 791]",,left,,hyena,train,3
217,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000215.jpg,"[29, 368, 1878, 1432]",,down,,hyena,train,3
366,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000364.jpg,"[912, 429, 488, 948]",,front,,hyena,train,3
380,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000378.jpg,"[306, 321, 2062, 1436]",,left,,hyena,train,3
482,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000475.jpg,"[728, 94, 1331, 1706]",,down,,hyena,train,3
528,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000521.jpg,"[0, 0, 2373, 1800]",,up,,hyena,train,3
565,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000557.jpg,"[306, 216, 1884, 1058]",,down,,hyena,train,3
747,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000738.jpg,"[116, 368, 2084, 1377]",,right,,hyena,train,3
895,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000886.jpg,"[16, 45, 1730, 1644]",,up,,hyena,train,3
926,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000917.jpg,"[303, 566, 1354, 902]",,left,,hyena,train,3
988,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000000975.jpg,"[57, 0, 2343, 1571]",,down,,hyena,train,3
1109,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001095.jpg,"[341, 0, 2043, 1652]",,down,,hyena,train,3
1117,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001103.jpg,"[381, 571, 1290, 915]",,left,,hyena,train,3
1181,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001167.jpg,"[312, 495, 1386, 952]",,left,,hyena,train,3
1298,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001284.jpg,"[220, 396, 2180, 1297]",,down,,hyena,train,3
1421,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001404.jpg,"[630, 509, 1248, 1077]",,right,,hyena,train,3
1541,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001521.jpg,"[323, 584, 1346, 871]",,left,,hyena,train,3
1567,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001547.jpg,"[478, 415, 1190, 1103]",,frontleft,,hyena,train,3
1638,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001618.jpg,"[0, 231, 2065, 1408]",,right,,hyena,train,3
1747,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001727.jpg,"[82, 267, 2299, 1245]",,left,,hyena,train,3
1827,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001805.jpg,"[330, 587, 1319, 903]",,left,,hyena,train,3
1862,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001840.jpg,"[138, 0, 2166, 1711]",,left,,hyena,train,3
1954,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000001931.jpg,"[460, 577, 1202, 899]",,left,,hyena,train,3
2109,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002085.jpg,"[144, 84, 2118, 1551]",,left,,hyena,train,3
2136,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002112.jpg,"[26, 282, 1970, 1518]",,right,,hyena,train,3
2239,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002215.jpg,"[1288, 334, 572, 846]",,frontleft,,hyena,train,3
2604,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002580.jpg,"[218, 463, 1706, 1311]",,up,,hyena,train,3
2787,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002763.jpg,"[212, 790, 1956, 1006]",,up,,hyena,train,3
2818,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002794.jpg,"[385, 558, 1317, 948]",,left,,hyena,train,3
2883,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002859.jpg,"[738, 582, 1177, 895]",,left,,hyena,train,3
2994,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000002970.jpg,"[387, 523, 1318, 950]",,left,,hyena,train,3
3056,e77d385c-2200-4fa5-b90a-0dea100e69e5,hyena.coco/images/train2022/000000003032.jpg,"[752, 0, 1528, 1615]",,right,,hyena,train,3
1557,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000001537.jpg,"[284, 388, 1397, 1105]",,left,,hyena,train,3
1694,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000001674.jpg,"[88, 216, 2312, 1399]",,right,,hyena,train,3
1717,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000001697.jpg,"[947, 641, 971, 734]",,left,,hyena,train,3
1881,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000001859.jpg,"[379, 437, 759, 866]",,right,,hyena,train,3
2153,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002129.jpg,"[673, 636, 913, 669]",,right,,hyena,train,3
2406,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002382.jpg,"[21, 411, 1627, 1189]",,right,,hyena,train,3
2463,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002439.jpg,"[721, 616, 1060, 683]",,right,,hyena,train,3
2729,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002705.jpg,"[389, 234, 2003, 1366]",,right,,hyena,train,3
2827,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002803.jpg,"[734, 360, 1187, 639]",,right,,hyena,train,3
2925,fb14f620-2472-467f-a38d-b2d0a2b8081c,hyena.coco/images/train2022/000000002901.jpg,"[649, 803, 864, 583]",,right,,hyena,train,3
129,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000128.jpg,"[827, 660, 724, 378]",,left,,hyena,train,3
211,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000209.jpg,"[840, 627, 795, 613]",,right,,hyena,train,3
360,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000358.jpg,"[918, 602, 527, 461]",,right,,hyena,train,3
462,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000455.jpg,"[661, 688, 730, 541]",,right,,hyena,train,3
566,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000558.jpg,"[707, 813, 610, 473]",,right,,hyena,train,3
616,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000608.jpg,"[945, 609, 491, 449]",,right,,hyena,train,3
673,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000664.jpg,"[997, 703, 616, 402]",,right,,hyena,train,3
714,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000705.jpg,"[969, 631, 467, 392]",,left,,hyena,train,3
790,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000781.jpg,"[405, 760, 795, 572]",,right,,hyena,train,3
848,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000839.jpg,"[717, 451, 854, 1068]",,left,,hyena,train,3
855,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000846.jpg,"[334, 566, 1398, 921]",,left,,hyena,train,3
923,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000914.jpg,"[679, 501, 769, 549]",,right,,hyena,train,3
995,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000000982.jpg,"[875, 688, 541, 383]",,right,,hyena,train,3
1015,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001002.jpg,"[1168, 280, 732, 1011]",,left,,hyena,train,3
1140,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001126.jpg,"[658, 729, 832, 535]",,left,,hyena,train,3
1142,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001128.jpg,"[804, 598, 586, 445]",,right,,hyena,train,3
1257,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001243.jpg,"[894, 679, 501, 409]",,right,,hyena,train,3
1452,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001432.jpg,"[465, 558, 1423, 947]",,right,,hyena,train,3
1511,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001491.jpg,"[390, 571, 754, 628]",,right,,hyena,train,3
1719,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001699.jpg,"[753, 829, 663, 521]",,right,,hyena,train,3
1778,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001756.jpg,"[816, 709, 558, 394]",,left,,hyena,train,3
1780,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001758.jpg,"[601, 653, 1085, 695]",,left,,hyena,train,3
1987,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000001964.jpg,"[880, 666, 580, 407]",,right,,hyena,train,3
2267,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002243.jpg,"[698, 442, 773, 975]",,frontleft,,hyena,train,3
2338,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002314.jpg,"[610, 292, 1034, 1139]",,backleft,,hyena,train,3
2508,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002484.jpg,"[718, 609, 587, 555]",,right,,hyena,train,3
2626,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002602.jpg,"[871, 377, 947, 715]",,right,,hyena,train,3
2646,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002622.jpg,"[805, 586, 737, 633]",,right,,hyena,train,3
2754,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002730.jpg,"[801, 538, 850, 682]",,left,,hyena,train,3
2919,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002895.jpg,"[712, 602, 836, 624]",,left,,hyena,train,3
2982,238a48f4-e86d-42d8-a18a-ae526e48f5c4,hyena.coco/images/train2022/000000002958.jpg,"[712, 325, 993, 1066]",,backleft,,hyena,train,3
321,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000319.jpg,"[375, 540, 1383, 980]",,left,,hyena,train,3
383,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000381.jpg,"[592, 282, 1229, 1250]",,left,,hyena,train,3
575,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000567.jpg,"[486, 559, 1186, 920]",,left,,hyena,train,3
605,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000597.jpg,"[589, 619, 1097, 697]",,left,,hyena,train,3
854,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000845.jpg,"[569, 630, 1284, 873]",,right,,hyena,train,3
970,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000000958.jpg,"[592, 435, 1143, 976]",,left,,hyena,train,3
1352,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000001337.jpg,"[449, 483, 1235, 927]",,left,,hyena,train,3
1446,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000001426.jpg,"[437, 484, 1389, 1087]",,right,,hyena,train,3
1513,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000001493.jpg,"[540, 522, 1209, 955]",,left,,hyena,train,3
1765,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000001745.jpg,"[521, 531, 1255, 870]",,left,,hyena,train,3
2001,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000001978.jpg,"[427, 434, 1294, 998]",,left,,hyena,train,3
2070,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002047.jpg,"[459, 557, 1320, 897]",,left,,hyena,train,3
2158,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002134.jpg,"[558, 523, 1172, 961]",,left,,hyena,train,3
2206,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002182.jpg,"[373, 543, 1311, 999]",,left,,hyena,train,3
2220,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002196.jpg,"[474, 432, 1140, 1168]",,frontleft,,hyena,train,3
2262,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002238.jpg,"[564, 456, 1528, 1036]",,right,,hyena,train,3
2263,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002239.jpg,"[599, 555, 1189, 903]",,left,,hyena,train,3
2550,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002526.jpg,"[446, 466, 1372, 1103]",,right,,hyena,train,3
2789,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002765.jpg,"[708, 436, 1054, 1094]",,left,,hyena,train,3
2968,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000002944.jpg,"[600, 597, 1103, 824]",,left,,hyena,train,3
3041,ecda2205-db0b-4160-a40f-b6825fb43770,hyena.coco/images/train2022/000000003017.jpg,"[575, 490, 1122, 934]",,left,,hyena,train,3
421,c5c66d36-d1a6-412e-8289-0b5d8b275be9,hyena.coco/images/train2022/000000000417.jpg,"[45, 28, 2273, 1348]",,left,,hyena,train,3
