image_id,source,identity,image_path,date,relative_age,encounter,coat_pattern,location,cell_code,latitude,longitude,trap_id,split-geo_aware,split-time_open,split-time_closed,split,client
31996,nps,lynx_079,CzechLynx/nps/lynx_079/31996_lynx_079.png,2020-08-08,2.0,13875,,,,,,nps-170,train,train,train,train,nps
28268,nps,lynx_080,CzechLynx/nps/lynx_080/28268_lynx_080.png,2021-08-11,3.0,11347,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28269,nps,lynx_080,CzechLynx/nps/lynx_080/28269_lynx_080.png,2021-08-11,3.0,11348,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28270,nps,lynx_080,CzechLynx/nps/lynx_080/28270_lynx_080.png,2021-08-11,3.0,11348,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28271,nps,lynx_080,CzechLynx/nps/lynx_080/28271_lynx_080.png,2021-08-11,3.0,11348,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28275,nps,lynx_080,CzechLynx/nps/lynx_080/28275_lynx_080.png,2021-09-17,3.0,11350,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28276,nps,lynx_080,CzechLynx/nps/lynx_080/28276_lynx_080.png,2021-09-17,3.0,11351,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28277,nps,lynx_080,CzechLynx/nps/lynx_080/28277_lynx_080.png,2021-09-17,3.0,11351,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28278,nps,lynx_080,CzechLynx/nps/lynx_080/28278_lynx_080.png,2021-09-17,3.0,11351,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
28422,nps,lynx_080,CzechLynx/nps/lynx_080/28422_lynx_080.png,2021-09-03,3.0,11467,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
28423,nps,lynx_080,CzechLynx/nps/lynx_080/28423_lynx_080.png,2021-09-03,3.0,11468,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
28424,nps,lynx_080,CzechLynx/nps/lynx_080/28424_lynx_080.png,2021-09-03,3.0,11468,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
28425,nps,lynx_080,CzechLynx/nps/lynx_080/28425_lynx_080.png,2021-09-03,3.0,11468,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
28426,nps,lynx_080,CzechLynx/nps/lynx_080/28426_lynx_080.png,2021-11-29,3.0,11469,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
28427,nps,lynx_080,CzechLynx/nps/lynx_080/28427_lynx_080.png,2021-11-29,3.0,11470,,hartmanice-2,10kmE456N290,49.20807,13.3491,nps-157,train,train,train,train,nps
29620,nps,lynx_080,CzechLynx/nps/lynx_080/29620_lynx_080.png,2021-10-28,3.0,12255,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
29621,nps,lynx_080,CzechLynx/nps/lynx_080/29621_lynx_080.png,2021-10-28,3.0,12256,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
30779,nps,lynx_080,CzechLynx/nps/lynx_080/30779_lynx_080.png,2020-07-18,2.0,13076,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30780,nps,lynx_080,CzechLynx/nps/lynx_080/30780_lynx_080.png,2020-07-18,2.0,13077,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30781,nps,lynx_080,CzechLynx/nps/lynx_080/30781_lynx_080.png,2020-07-18,2.0,13078,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30782,nps,lynx_080,CzechLynx/nps/lynx_080/30782_lynx_080.png,2020-07-18,2.0,13079,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30783,nps,lynx_080,CzechLynx/nps/lynx_080/30783_lynx_080.png,2020-07-18,2.0,13079,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30784,nps,lynx_080,CzechLynx/nps/lynx_080/30784_lynx_080.png,2020-07-18,2.0,13079,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30785,nps,lynx_080,CzechLynx/nps/lynx_080/30785_lynx_080.png,2020-07-22,2.0,13080,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30786,nps,lynx_080,CzechLynx/nps/lynx_080/30786_lynx_080.png,2020-07-22,2.0,13081,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30787,nps,lynx_080,CzechLynx/nps/lynx_080/30787_lynx_080.png,2020-07-22,2.0,13081,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30788,nps,lynx_080,CzechLynx/nps/lynx_080/30788_lynx_080.png,2020-07-22,2.0,13081,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30789,nps,lynx_080,CzechLynx/nps/lynx_080/30789_lynx_080.png,2020-09-07,2.0,13082,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30790,nps,lynx_080,CzechLynx/nps/lynx_080/30790_lynx_080.png,2020-09-07,2.0,13083,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30791,nps,lynx_080,CzechLynx/nps/lynx_080/30791_lynx_080.png,2020-09-07,2.0,13083,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30792,nps,lynx_080,CzechLynx/nps/lynx_080/30792_lynx_080.png,2020-09-07,2.0,13083,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30797,nps,lynx_080,CzechLynx/nps/lynx_080/30797_lynx_080.png,2020-10-18,2.0,13086,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30798,nps,lynx_080,CzechLynx/nps/lynx_080/30798_lynx_080.png,2020-10-18,2.0,13086,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30799,nps,lynx_080,CzechLynx/nps/lynx_080/30799_lynx_080.png,2020-10-18,2.0,13086,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30800,nps,lynx_080,CzechLynx/nps/lynx_080/30800_lynx_080.png,2020-10-18,2.0,13087,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30801,nps,lynx_080,CzechLynx/nps/lynx_080/30801_lynx_080.png,2020-10-18,2.0,13087,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30802,nps,lynx_080,CzechLynx/nps/lynx_080/30802_lynx_080.png,2020-10-18,2.0,13087,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30808,nps,lynx_080,CzechLynx/nps/lynx_080/30808_lynx_080.png,2020-11-17,2.0,13091,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30809,nps,lynx_080,CzechLynx/nps/lynx_080/30809_lynx_080.png,2020-11-17,2.0,13092,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30810,nps,lynx_080,CzechLynx/nps/lynx_080/30810_lynx_080.png,2020-11-17,2.0,13093,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30811,nps,lynx_080,CzechLynx/nps/lynx_080/30811_lynx_080.png,2020-11-17,2.0,13094,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30812,nps,lynx_080,CzechLynx/nps/lynx_080/30812_lynx_080.png,2020-11-17,2.0,13094,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30813,nps,lynx_080,CzechLynx/nps/lynx_080/30813_lynx_080.png,2020-11-17,2.0,13094,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30814,nps,lynx_080,CzechLynx/nps/lynx_080/30814_lynx_080.png,2020-11-17,2.0,13095,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30815,nps,lynx_080,CzechLynx/nps/lynx_080/30815_lynx_080.png,2020-11-17,2.0,13096,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30816,nps,lynx_080,CzechLynx/nps/lynx_080/30816_lynx_080.png,2020-11-17,2.0,13097,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,test,train,nps
30817,nps,lynx_080,CzechLynx/nps/lynx_080/30817_lynx_080.png,2020-11-21,2.0,13098,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30818,nps,lynx_080,CzechLynx/nps/lynx_080/30818_lynx_080.png,2020-11-21,2.0,13099,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30819,nps,lynx_080,CzechLynx/nps/lynx_080/30819_lynx_080.png,2020-11-21,2.0,13099,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30820,nps,lynx_080,CzechLynx/nps/lynx_080/30820_lynx_080.png,2020-11-21,2.0,13099,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-168,train,train,train,train,nps
30824,nps,lynx_080,CzechLynx/nps/lynx_080/30824_lynx_080.png,2020-07-25,2.0,13101,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-292,train,train,test,train,nps
30825,nps,lynx_080,CzechLynx/nps/lynx_080/30825_lynx_080.png,2020-07-25,2.0,13102,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-292,train,train,test,train,nps
30830,nps,lynx_080,CzechLynx/nps/lynx_080/30830_lynx_080.png,2020-11-21,2.0,13107,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-292,train,train,train,train,nps
32803,nps,lynx_080,CzechLynx/nps/lynx_080/32803_lynx_080.png,2020-11-03,2.0,14399,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
32804,nps,lynx_080,CzechLynx/nps/lynx_080/32804_lynx_080.png,2020-11-03,2.0,14400,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
32805,nps,lynx_080,CzechLynx/nps/lynx_080/32805_lynx_080.png,2020-11-03,2.0,14401,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
32806,nps,lynx_080,CzechLynx/nps/lynx_080/32806_lynx_080.png,2020-11-03,2.0,14402,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
33251,nps,lynx_080,CzechLynx/nps/lynx_080/33251_lynx_080.png,2019-07-02,1.0,14715,,bayerisch_eisenstein-1,10kmE455N289,49.12224,13.20613,nps-9,train,train,train,train,nps
33301,nps,lynx_080,CzechLynx/nps/lynx_080/33301_lynx_080.png,2019-07-20,1.0,14754,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
33489,nps,lynx_080,CzechLynx/nps/lynx_080/33489_lynx_080.png,2019-09-20,1.0,14915,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33490,nps,lynx_080,CzechLynx/nps/lynx_080/33490_lynx_080.png,2019-09-20,1.0,14916,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33491,nps,lynx_080,CzechLynx/nps/lynx_080/33491_lynx_080.png,2019-09-20,1.0,14917,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33492,nps,lynx_080,CzechLynx/nps/lynx_080/33492_lynx_080.png,2019-09-20,1.0,14918,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33493,nps,lynx_080,CzechLynx/nps/lynx_080/33493_lynx_080.png,2019-09-20,1.0,14918,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33494,nps,lynx_080,CzechLynx/nps/lynx_080/33494_lynx_080.png,2019-09-20,1.0,14918,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-233,train,train,train,train,nps
33604,nps,lynx_080,CzechLynx/nps/lynx_080/33604_lynx_080.png,2019-08-02,1.0,14996,,,,,,nps-269,train,train,train,train,nps
34853,nps,lynx_080,CzechLynx/nps/lynx_080/34853_lynx_080.png,2019-08-14,1.0,15930,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,test,train,nps
34859,nps,lynx_080,CzechLynx/nps/lynx_080/34859_lynx_080.png,2019-12-17,1.0,15936,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,test,train,nps
34860,nps,lynx_080,CzechLynx/nps/lynx_080/34860_lynx_080.png,2019-12-17,1.0,15937,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,test,train,nps
34863,nps,lynx_080,CzechLynx/nps/lynx_080/34863_lynx_080.png,2020-02-09,2.0,15940,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
34864,nps,lynx_080,CzechLynx/nps/lynx_080/34864_lynx_080.png,2020-02-09,2.0,15941,,strazov-1,10kmE455N291,49.30192,13.2179,nps-66,train,train,train,train,nps
35309,nps,lynx_080,CzechLynx/nps/lynx_080/35309_lynx_080.png,2018-08-14,0.0,16259,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35310,nps,lynx_080,CzechLynx/nps/lynx_080/35310_lynx_080.png,2018-08-14,0.0,16260,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35350,nps,lynx_080,CzechLynx/nps/lynx_080/35350_lynx_080.png,2019-03-19,1.0,16292,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35351,nps,lynx_080,CzechLynx/nps/lynx_080/35351_lynx_080.png,2019-03-19,1.0,16293,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35352,nps,lynx_080,CzechLynx/nps/lynx_080/35352_lynx_080.png,2019-03-19,1.0,16293,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35353,nps,lynx_080,CzechLynx/nps/lynx_080/35353_lynx_080.png,2019-03-19,1.0,16294,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35354,nps,lynx_080,CzechLynx/nps/lynx_080/35354_lynx_080.png,2019-03-25,1.0,16295,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35361,nps,lynx_080,CzechLynx/nps/lynx_080/35361_lynx_080.png,2019-04-21,1.0,16299,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
35362,nps,lynx_080,CzechLynx/nps/lynx_080/35362_lynx_080.png,2019-04-27,1.0,16300,,zelezna_ruda-2,10kmE455N290,49.21208,13.212,nps-40,train,train,train,train,nps
30715,nps,lynx_081,CzechLynx/nps/lynx_081/30715_lynx_081.png,2020-08-28,2.0,13025,,,,,,nps-260,train,train,train,train,nps
30716,nps,lynx_081,CzechLynx/nps/lynx_081/30716_lynx_081.png,2020-08-28,2.0,13026,,,,,,nps-260,train,train,train,train,nps
30717,nps,lynx_081,CzechLynx/nps/lynx_081/30717_lynx_081.png,2020-08-28,2.0,13026,,,,,,nps-260,train,train,train,train,nps
30718,nps,lynx_081,CzechLynx/nps/lynx_081/30718_lynx_081.png,2020-08-28,2.0,13026,,,,,,nps-260,train,train,train,train,nps
30719,nps,lynx_081,CzechLynx/nps/lynx_081/30719_lynx_081.png,2020-08-28,2.0,13027,,,,,,nps-260,train,train,train,train,nps
30720,nps,lynx_081,CzechLynx/nps/lynx_081/30720_lynx_081.png,2020-08-28,2.0,13028,,,,,,nps-260,train,train,train,train,nps
30721,nps,lynx_081,CzechLynx/nps/lynx_081/30721_lynx_081.png,2020-08-28,2.0,13028,,,,,,nps-260,train,train,train,train,nps
30722,nps,lynx_081,CzechLynx/nps/lynx_081/30722_lynx_081.png,2020-09-01,2.0,13029,,,,,,nps-260,train,train,test,train,nps
30737,nps,lynx_081,CzechLynx/nps/lynx_081/30737_lynx_081.png,2020-11-23,2.0,13040,,,,,,nps-260,train,train,train,train,nps
30738,nps,lynx_081,CzechLynx/nps/lynx_081/30738_lynx_081.png,2020-11-23,2.0,13041,,,,,,nps-260,train,train,train,train,nps
30739,nps,lynx_081,CzechLynx/nps/lynx_081/30739_lynx_081.png,2020-11-23,2.0,13042,,,,,,nps-260,train,train,train,train,nps
30980,nps,lynx_081,CzechLynx/nps/lynx_081/30980_lynx_081.png,2020-11-19,2.0,13223,,,,,,nps-67,train,train,train,train,nps
30981,nps,lynx_081,CzechLynx/nps/lynx_081/30981_lynx_081.png,2020-11-19,2.0,13224,,,,,,nps-67,train,train,train,train,nps
30982,nps,lynx_081,CzechLynx/nps/lynx_081/30982_lynx_081.png,2020-11-19,2.0,13224,,,,,,nps-67,train,train,train,train,nps
30983,nps,lynx_081,CzechLynx/nps/lynx_081/30983_lynx_081.png,2020-11-19,2.0,13224,,,,,,nps-67,train,train,train,train,nps
30984,nps,lynx_081,CzechLynx/nps/lynx_081/30984_lynx_081.png,2020-11-19,2.0,13225,,,,,,nps-67,train,train,train,train,nps
31302,nps,lynx_081,CzechLynx/nps/lynx_081/31302_lynx_081.png,2020-08-13,2.0,13407,,mauth-1,10kmE458N287,48.9301,13.60348,nps-91,train,train,train,train,nps
31306,nps,lynx_081,CzechLynx/nps/lynx_081/31306_lynx_081.png,2020-05-13,2.0,13410,,mauth-1,10kmE458N287,48.9301,13.60348,nps-178,train,train,train,train,nps
31307,nps,lynx_081,CzechLynx/nps/lynx_081/31307_lynx_081.png,2020-05-13,2.0,13411,,mauth-1,10kmE458N287,48.9301,13.60348,nps-178,train,train,train,train,nps
31308,nps,lynx_081,CzechLynx/nps/lynx_081/31308_lynx_081.png,2020-05-13,2.0,13412,,mauth-1,10kmE458N287,48.9301,13.60348,nps-178,train,train,train,train,nps
33096,nps,lynx_081,CzechLynx/nps/lynx_081/33096_lynx_081.png,2020-10-29,2.0,14616,,mauth-1,10kmE458N287,48.9301,13.60348,nps-198,train,train,train,train,nps
33296,nps,lynx_081,CzechLynx/nps/lynx_081/33296_lynx_081.png,2020-03-27,2.0,14750,,borova_lada-1,10kmE458N288,49.01992,13.61003,nps-274,train,train,train,train,nps
33297,nps,lynx_081,CzechLynx/nps/lynx_081/33297_lynx_081.png,2020-03-27,2.0,14750,,borova_lada-1,10kmE458N288,49.01992,13.61003,nps-274,train,train,train,train,nps
33520,nps,lynx_081,CzechLynx/nps/lynx_081/33520_lynx_081.png,2019-08-15,1.0,14932,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-116,train,train,train,train,nps
33521,nps,lynx_081,CzechLynx/nps/lynx_081/33521_lynx_081.png,2019-08-15,1.0,14933,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-116,train,train,train,train,nps
33522,nps,lynx_081,CzechLynx/nps/lynx_081/33522_lynx_081.png,2019-08-15,1.0,14933,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-116,train,train,train,train,nps
33523,nps,lynx_081,CzechLynx/nps/lynx_081/33523_lynx_081.png,2019-08-15,1.0,14933,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-116,train,train,train,train,nps
33764,nps,lynx_081,CzechLynx/nps/lynx_081/33764_lynx_081.png,2020-01-07,2.0,15122,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-281,train,train,train,train,nps
33765,nps,lynx_081,CzechLynx/nps/lynx_081/33765_lynx_081.png,2020-01-07,2.0,15123,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-281,train,train,train,train,nps
33844,nps,lynx_081,CzechLynx/nps/lynx_081/33844_lynx_081.png,2020-01-01,2.0,15169,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33845,nps,lynx_081,CzechLynx/nps/lynx_081/33845_lynx_081.png,2020-01-01,2.0,15170,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33846,nps,lynx_081,CzechLynx/nps/lynx_081/33846_lynx_081.png,2020-01-01,2.0,15170,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33847,nps,lynx_081,CzechLynx/nps/lynx_081/33847_lynx_081.png,2020-01-01,2.0,15170,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33848,nps,lynx_081,CzechLynx/nps/lynx_081/33848_lynx_081.png,2020-01-01,2.0,15171,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33849,nps,lynx_081,CzechLynx/nps/lynx_081/33849_lynx_081.png,2020-01-01,2.0,15172,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33850,nps,lynx_081,CzechLynx/nps/lynx_081/33850_lynx_081.png,2020-01-01,2.0,15172,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33851,nps,lynx_081,CzechLynx/nps/lynx_081/33851_lynx_081.png,2020-01-01,2.0,15172,,vimperk-1,10kmE459N288,49.01543,13.74657,nps-13,train,train,test,train,nps
33898,nps,lynx_081,CzechLynx/nps/lynx_081/33898_lynx_081.png,2019-09-16,1.0,15199,,mauth-1,10kmE458N287,48.9301,13.60348,nps-91,train,train,test,train,nps
33902,nps,lynx_081,CzechLynx/nps/lynx_081/33902_lynx_081.png,2019-09-16,1.0,15203,,mauth-1,10kmE458N287,48.9301,13.60348,nps-178,train,train,test,train,nps
34320,nps,lynx_081,CzechLynx/nps/lynx_081/34320_lynx_081.png,2019-10-08,1.0,15525,,,,,,nps-170,train,train,train,train,nps
34551,nps,lynx_081,CzechLynx/nps/lynx_081/34551_lynx_081.png,2020-02-16,2.0,15711,,,,,,nps-296,train,train,train,train,nps
34552,nps,lynx_081,CzechLynx/nps/lynx_081/34552_lynx_081.png,2020-03-27,2.0,15712,,,,,,nps-296,train,train,train,train,nps
34553,nps,lynx_081,CzechLynx/nps/lynx_081/34553_lynx_081.png,2020-03-28,2.0,15713,,,,,,nps-296,train,train,train,train,nps
34630,nps,lynx_081,CzechLynx/nps/lynx_081/34630_lynx_081.png,2019-05-21,1.0,15775,,,,,,nps-29,train,train,train,train,nps
34631,nps,lynx_081,CzechLynx/nps/lynx_081/34631_lynx_081.png,2019-05-21,1.0,15776,,,,,,nps-29,train,train,train,train,nps
34632,nps,lynx_081,CzechLynx/nps/lynx_081/34632_lynx_081.png,2019-05-21,1.0,15776,,,,,,nps-29,train,train,train,train,nps
34633,nps,lynx_081,CzechLynx/nps/lynx_081/34633_lynx_081.png,2019-05-21,1.0,15776,,,,,,nps-29,train,train,train,train,nps
34790,nps,lynx_081,CzechLynx/nps/lynx_081/34790_lynx_081.png,2019-05-02,1.0,15871,,,,,,nps-196,train,train,train,train,nps
35721,nps,lynx_081,CzechLynx/nps/lynx_081/35721_lynx_081.png,2018-07-19,0.0,16585,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-24,train,train,train,train,nps
35729,nps,lynx_081,CzechLynx/nps/lynx_081/35729_lynx_081.png,2019-04-29,1.0,16593,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-24,train,train,train,train,nps
35730,nps,lynx_081,CzechLynx/nps/lynx_081/35730_lynx_081.png,2019-04-29,1.0,16594,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-24,train,train,train,train,nps
35732,nps,lynx_081,CzechLynx/nps/lynx_081/35732_lynx_081.png,2018-08-25,0.0,16596,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-48,train,train,train,train,nps
35746,nps,lynx_081,CzechLynx/nps/lynx_081/35746_lynx_081.png,2018-11-29,0.0,16606,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-48,train,train,train,train,nps
35747,nps,lynx_081,CzechLynx/nps/lynx_081/35747_lynx_081.png,2018-11-29,0.0,16607,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-48,train,train,train,train,nps
35751,nps,lynx_081,CzechLynx/nps/lynx_081/35751_lynx_081.png,2019-01-06,1.0,16611,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-48,train,train,test,train,nps
35882,nps,lynx_081,CzechLynx/nps/lynx_081/35882_lynx_081.png,2018-10-25,0.0,16700,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
35883,nps,lynx_081,CzechLynx/nps/lynx_081/35883_lynx_081.png,2018-10-25,0.0,16700,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
35884,nps,lynx_081,CzechLynx/nps/lynx_081/35884_lynx_081.png,2018-10-25,0.0,16700,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
35885,nps,lynx_081,CzechLynx/nps/lynx_081/35885_lynx_081.png,2018-10-25,0.0,16701,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
35886,nps,lynx_081,CzechLynx/nps/lynx_081/35886_lynx_081.png,2018-10-25,0.0,16702,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
35895,nps,lynx_081,CzechLynx/nps/lynx_081/35895_lynx_081.png,2018-12-15,0.0,16707,,hartmanice-1,10kmE457N289,49.11407,13.47981,nps-61,train,train,test,train,nps
36372,nps,lynx_081,CzechLynx/nps/lynx_081/36372_lynx_081.png,2019-02-02,1.0,17084,,,,,,nps-21,train,train,train,train,nps
36652,nps,lynx_081,CzechLynx/nps/lynx_081/36652_lynx_081.png,2019-03-18,1.0,17306,,,,,,nps-158,train,train,train,train,nps
36653,nps,lynx_081,CzechLynx/nps/lynx_081/36653_lynx_081.png,2019-03-18,1.0,17307,,,,,,nps-158,train,train,train,train,nps
33454,nps,lynx_083,CzechLynx/nps/lynx_083/33454_lynx_083.png,2020-01-26,1.0,14882,spotted,,,,,nps-249,train,train,train,train,nps
34256,nps,lynx_083,CzechLynx/nps/lynx_083/34256_lynx_083.png,2020-02-15,1.0,15474,spotted,,,,,nps-278,train,train,test,train,nps
34270,nps,lynx_083,CzechLynx/nps/lynx_083/34270_lynx_083.png,2020-04-05,1.0,15483,spotted,,,,,nps-278,train,train,train,train,nps
34271,nps,lynx_083,CzechLynx/nps/lynx_083/34271_lynx_083.png,2020-02-09,1.0,15484,spotted,,,,,nps-299,train,train,train,train,nps
34272,nps,lynx_083,CzechLynx/nps/lynx_083/34272_lynx_083.png,2020-04-05,1.0,15485,spotted,,,,,nps-299,train,train,train,train,nps
34309,nps,lynx_083,CzechLynx/nps/lynx_083/34309_lynx_083.png,2020-01-26,1.0,15514,spotted,,,,,nps-137,train,train,train,train,nps
34358,nps,lynx_083,CzechLynx/nps/lynx_083/34358_lynx_083.png,2020-02-06,1.0,15560,spotted,frymburk-2,10kmE462N284,48.6418,14.12607,nps-231,train,train,train,train,nps
35093,nps,lynx_083,CzechLynx/nps/lynx_083/35093_lynx_083.png,2020-02-07,1.0,16110,spotted,,,,,nps-5,train,train,train,train,nps
